idade,renda_mensal,divida_existente,score_serasa,tempo_emprego_meses,num_emprestimos_ativos,genero,estado_civil,escolaridade,tipo_moradia,default
39,7403.86,22311.69,786,88,3,Masculino,Divorciado,Pós-graduação,Alugada,0
21,5017.58,16021.97,713,84,4,Feminino,Casado,Pós-graduação,Financiada,1
37,5115.73,24793.68,336,218,2,Feminino,Solteiro,Superior,Propria,1
49,4468.81,19345.81,874,138,0,Masculino,Viúvo,Pós-graduação,Financiada,0
53,6368.9,10675.43,567,111,2,Feminino,Divorciado,Superior,Alugada,0
67,4157.6,11520.06,687,128,2,Masculino,Solteiro,Superior,Alugada,0
21,6952.86,9907.75,653,210,4,Feminino,Casado,Pós-graduação,Propria,0
44,2735.7,23522.84,569,95,3,Masculino,Divorciado,Superior,Propria,1
34,2802.17,12164.64,568,7,2,Feminino,Viúvo,Superior,Propria,0
29,6374.85,9410.69,741,146,2,Feminino,Solteiro,Superior,Alugada,0
39,4822.91,17238.45,604,182,0,Masculino,Casado,Médio,Financiada,1
34,4092.22,14319.83,545,15,3,Masculino,Casado,Médio,Propria,1
27,6780.12,17061.98,477,226,2,Feminino,Divorciado,Pós-graduação,Propria,0
18,3785.48,28228.7,366,65,1,Masculino,Casado,Médio,Financiada,1
39,4599.6,21391.5,576,11,1,Masculino,Viúvo,Pós-graduação,Financiada,1
43,7798.46,15189.07,507,92,3,Feminino,Divorciado,Superior,Propria,1
35,8078.28,5141.04,606,73,3,Masculino,Casado,Fundamental,Financiada,0
67,8144.8,11500.26,849,189,4,Masculino,Solteiro,Superior,Propria,0
31,4435.75,19977.32,837,85,2,Feminino,Viúvo,Fundamental,Propria,0
64,7461.41,6802.71,817,97,1,Masculino,Solteiro,Médio,Propria,0
46,3102.09,29986.79,573,185,1,Feminino,Casado,Pós-graduação,Financiada,1
29,3186.19,15100.92,532,20,3,Feminino,Viúvo,Médio,Propria,0
53,500.0,15341.94,413,36,3,Masculino,Solteiro,Fundamental,Financiada,1
52,8345.74,10333.48,433,4,0,Masculino,Casado,Superior,Alugada,0
69,3272.04,18477.16,724,197,0,Masculino,Viúvo,Médio,Financiada,1
29,4746.93,6893.99,324,159,3,Feminino,Viúvo,Superior,Financiada,1
24,3179.35,30154.25,859,66,0,Masculino,Viúvo,Médio,Alugada,0
46,6390.33,24221.46,579,9,3,Feminino,Casado,Fundamental,Alugada,1
28,4248.73,21890.08,642,196,3,Masculino,Casado,Superior,Propria,1
50,2390.37,5267.0,371,87,4,Feminino,Viúvo,Médio,Alugada,1
23,5883.33,16437.89,500,83,0,Masculino,Viúvo,Médio,Financiada,1
64,2132.54,23463.6,625,61,2,Feminino,Viúvo,Superior,Propria,0
32,3325.19,19151.74,332,36,2,Masculino,Casado,Fundamental,Propria,1
49,786.22,7985.24,396,222,4,Masculino,Divorciado,Superior,Alugada,1
68,2152.08,10449.34,856,174,2,Feminino,Solteiro,Fundamental,Alugada,0
28,5357.06,11836.45,562,208,2,Feminino,Solteiro,Pós-graduação,Alugada,0
40,1070.93,10775.94,369,48,4,Feminino,Solteiro,Superior,Propria,1
43,2037.71,25701.45,592,23,1,Feminino,Divorciado,Pós-graduação,Propria,1
51,4995.26,1552.91,506,81,4,Feminino,Casado,Superior,Alugada,1
63,3912.79,19591.43,471,153,4,Feminino,Viúvo,Fundamental,Propria,1
51,8984.07,5953.88,694,105,0,Masculino,Viúvo,Médio,Propria,0
46,8667.79,8271.24,555,54,2,Feminino,Divorciado,Pós-graduação,Propria,1
21,3264.16,931.87,563,6,2,Masculino,Solteiro,Superior,Propria,0
34,6114.28,11156.62,563,234,1,Feminino,Casado,Médio,Propria,0
52,6498.57,25575.12,816,205,4,Feminino,Casado,Superior,Financiada,0
30,3805.04,16853.77,309,168,3,Feminino,Casado,Médio,Propria,1
58,2008.92,6611.47,570,129,1,Feminino,Viúvo,Superior,Alugada,1
56,4975.4,22120.03,611,157,1,Feminino,Solteiro,Pós-graduação,Propria,1
32,4654.31,23619.13,669,208,2,Masculino,Solteiro,Médio,Propria,1
46,4128.47,15728.33,866,122,2,Masculino,Divorciado,Médio,Alugada,0
46,5884.63,29243.24,852,19,2,Feminino,Solteiro,Superior,Financiada,1
28,3498.54,20750.95,690,55,2,Masculino,Viúvo,Superior,Alugada,1
69,2696.0,19778.57,414,201,1,Masculino,Viúvo,Fundamental,Alugada,1
49,5218.17,9376.35,874,23,4,Feminino,Casado,Médio,Alugada,0
19,5771.94,19391.79,643,107,2,Feminino,Casado,Médio,Propria,1
64,2646.71,16517.54,709,139,0,Feminino,Solteiro,Pós-graduação,Propria,0
31,6856.18,18638.8,845,90,1,Masculino,Casado,Médio,Propria,0
37,1459.04,10207.9,677,14,3,Feminino,Casado,Pós-graduação,Alugada,0
39,3843.77,15896.69,755,72,3,Masculino,Divorciado,Médio,Propria,1
28,4483.98,9281.97,722,209,4,Masculino,Casado,Médio,Financiada,1
44,3727.55,0.0,743,175,1,Feminino,Casado,Superior,Propria,0
20,3869.88,21988.13,496,60,1,Masculino,Solteiro,Superior,Propria,1
34,8742.15,4483.28,662,198,1,Masculino,Solteiro,Superior,Alugada,0
61,3298.23,15750.31,709,27,0,Feminino,Casado,Superior,Financiada,1
45,9882.44,17331.01,873,109,0,Feminino,Divorciado,Pós-graduação,Financiada,0
46,5874.25,17285.94,693,227,2,Feminino,Viúvo,Pós-graduação,Financiada,0
38,5184.11,13018.45,808,2,3,Masculino,Viúvo,Fundamental,Propria,0
64,5952.48,16898.48,865,235,0,Feminino,Viúvo,Superior,Financiada,1
33,10059.86,18296.77,593,15,3,Feminino,Divorciado,Superior,Alugada,0
54,3012.81,20144.75,324,163,1,Masculino,Casado,Pós-graduação,Financiada,1
37,2759.16,27134.09,536,131,0,Masculino,Viúvo,Pós-graduação,Propria,1
23,3490.27,16639.36,760,226,3,Feminino,Casado,Médio,Financiada,1
36,5064.29,15448.34,620,8,0,Masculino,Casado,Superior,Financiada,1
22,1548.46,8652.9,399,109,1,Feminino,Casado,Médio,Alugada,1
20,5044.68,18051.62,707,11,1,Masculino,Viúvo,Médio,Financiada,1
18,8387.09,19671.68,454,73,1,Masculino,Divorciado,Médio,Propria,0
55,5302.81,13653.88,733,237,2,Masculino,Divorciado,Superior,Propria,1
32,4414.63,18812.29,733,43,3,Feminino,Divorciado,Fundamental,Financiada,0
51,3763.68,12952.39,442,107,2,Masculino,Divorciado,Superior,Alugada,1
52,6797.02,19696.95,828,193,4,Masculino,Casado,Pós-graduação,Alugada,0
66,3348.33,21388.22,584,146,4,Masculino,Viúvo,Superior,Propria,1
42,8692.79,21290.4,304,12,0,Feminino,Divorciado,Superior,Alugada,0
41,8866.72,15824.91,822,233,0,Masculino,Divorciado,Superior,Financiada,0
29,5513.5,7720.22,735,182,0,Feminino,Divorciado,Superior,Alugada,0
35,4976.97,10716.61,717,224,2,Feminino,Solteiro,Pós-graduação,Alugada,0
32,7061.32,19166.1,380,64,1,Feminino,Casado,Superior,Propria,1
61,7189.6,32141.69,844,91,0,Feminino,Divorciado,Superior,Financiada,0
33,3388.02,12614.95,676,103,0,Feminino,Casado,Pós-graduação,Propria,1
44,3946.89,18190.86,458,197,4,Masculino,Casado,Superior,Alugada,0
25,2355.31,11107.63,516,115,1,Masculino,Casado,Médio,Propria,1
63,5818.13,8182.23,344,130,2,Feminino,Solteiro,Superior,Alugada,0
42,6333.26,10265.79,514,108,1,Feminino,Solteiro,Pós-graduação,Propria,0
34,2300.15,422.7,810,152,4,Masculino,Divorciado,Médio,Alugada,0
46,4089.6,24474.05,427,120,2,Masculino,Casado,Pós-graduação,Propria,1
25,2305.49,0.0,553,107,3,Feminino,Solteiro,Médio,Alugada,0
32,3202.4,13153.2,849,179,0,Feminino,Viúvo,Superior,Financiada,1
44,6102.03,6753.1,651,15,2,Feminino,Viúvo,Superior,Propria,0
63,3533.04,8809.34,840,42,4,Feminino,Casado,Médio,Alugada,1
67,4398.35,24635.66,463,55,1,Masculino,Viúvo,Médio,Alugada,1
69,1745.38,16407.47,834,195,2,Feminino,Divorciado,Superior,Financiada,0
24,5373.98,8242.23,430,135,4,Feminino,Viúvo,Superior,Alugada,0
20,4911.45,10873.38,897,102,2,Feminino,Viúvo,Superior,Propria,0
46,3542.08,9641.63,803,207,0,Masculino,Viúvo,Superior,Financiada,0
61,4621.97,14695.18,723,171,1,Feminino,Casado,Superior,Propria,0
41,5360.59,16210.24,483,165,1,Feminino,Solteiro,Superior,Propria,0
20,3370.26,28269.02,822,150,2,Masculino,Viúvo,Médio,Alugada,1
37,2047.47,1585.89,853,5,4,Feminino,Viúvo,Superior,Alugada,0
63,8611.15,14756.31,534,42,0,Feminino,Casado,Médio,Propria,0
32,3733.45,12791.03,430,43,0,Masculino,Divorciado,Fundamental,Alugada,1
42,4806.48,21625.84,313,207,2,Feminino,Divorciado,Pós-graduação,Propria,1
47,7021.68,17483.73,679,117,3,Feminino,Solteiro,Superior,Alugada,0
31,12058.11,19132.54,359,79,2,Masculino,Casado,Pós-graduação,Propria,0
24,2511.03,17415.6,591,22,0,Feminino,Solteiro,Superior,Alugada,1
34,5899.65,8476.06,459,143,1,Feminino,Viúvo,Fundamental,Financiada,1
61,3584.9,23478.86,746,227,2,Feminino,Solteiro,Médio,Propria,1
37,3922.42,20589.53,837,203,2,Feminino,Solteiro,Pós-graduação,Alugada,0
53,3559.58,21408.71,876,228,1,Masculino,Viúvo,Superior,Financiada,0
26,2748.69,23848.35,685,8,2,Feminino,Solteiro,Pós-graduação,Propria,0
55,4917.42,17923.73,369,209,4,Masculino,Solteiro,Superior,Financiada,1
65,2050.99,25366.95,681,136,1,Feminino,Viúvo,Pós-graduação,Financiada,1
39,6893.62,17643.48,524,239,1,Feminino,Viúvo,Superior,Financiada,1
19,5110.01,13466.59,807,212,1,Feminino,Viúvo,Médio,Financiada,1
41,5844.87,14953.77,339,185,0,Feminino,Solteiro,Pós-graduação,Propria,1
25,4067.62,14833.09,445,192,2,Feminino,Viúvo,Superior,Propria,1
28,4265.59,11364.26,665,58,3,Masculino,Casado,Superior,Propria,0
30,5575.13,26423.22,547,150,2,Feminino,Solteiro,Superior,Alugada,1
34,2671.9,17074.07,311,68,2,Feminino,Viúvo,Pós-graduação,Financiada,1
25,4284.02,15663.17,835,146,0,Masculino,Solteiro,Médio,Alugada,0
38,3280.77,17717.92,809,34,4,Masculino,Casado,Fundamental,Financiada,0
35,3218.86,35858.98,544,96,4,Feminino,Viúvo,Superior,Alugada,1
47,780.32,7077.93,470,182,0,Masculino,Viúvo,Pós-graduação,Alugada,0
35,7678.65,9084.73,331,109,0,Feminino,Divorciado,Superior,Propria,0
63,3626.92,5336.0,728,209,0,Feminino,Casado,Médio,Financiada,1
64,7326.75,13371.81,334,39,2,Feminino,Casado,Superior,Propria,0
48,7137.58,16718.63,504,141,0,Masculino,Divorciado,Superior,Alugada,0
55,2428.0,11742.74,683,83,3,Feminino,Casado,Superior,Alugada,1
49,2823.18,11221.91,565,115,1,Masculino,Viúvo,Médio,Propria,1
28,10121.01,15996.83,876,12,4,Masculino,Divorciado,Médio,Propria,0
62,8501.85,11485.25,742,52,3,Masculino,Solteiro,Superior,Propria,0
42,4936.96,17171.23,784,79,4,Feminino,Viúvo,Pós-graduação,Propria,0
50,5514.75,22799.64,769,232,2,Feminino,Casado,Superior,Propria,0
55,3738.31,19739.21,565,94,2,Feminino,Divorciado,Médio,Financiada,1
58,5864.71,21167.09,408,38,0,Masculino,Solteiro,Médio,Financiada,1
25,3565.64,22601.43,788,226,4,Masculino,Divorciado,Médio,Propria,1
28,935.29,16979.8,477,83,2,Feminino,Viúvo,Superior,Financiada,1
39,2356.89,13889.51,548,120,2,Masculino,Viúvo,Superior,Financiada,1
68,5042.19,9594.23,304,64,4,Masculino,Divorciado,Superior,Alugada,1
41,2737.87,12261.75,456,183,2,Masculino,Divorciado,Fundamental,Financiada,1
58,4865.45,11334.2,529,39,0,Masculino,Casado,Superior,Financiada,0
34,2850.68,20121.71,560,173,2,Masculino,Viúvo,Médio,Alugada,1
29,3435.29,17427.48,620,204,3,Feminino,Solteiro,Médio,Propria,1
63,6706.33,19877.31,426,134,3,Feminino,Divorciado,Médio,Financiada,1
49,5494.96,6877.64,327,44,0,Feminino,Solteiro,Superior,Alugada,1
32,4980.67,25022.25,809,21,3,Feminino,Divorciado,Pós-graduação,Propria,1
33,6757.93,12011.14,527,134,2,Feminino,Viúvo,Médio,Financiada,1
39,5961.22,7299.88,840,121,3,Masculino,Divorciado,Superior,Financiada,0
45,7893.13,11925.48,478,211,3,Masculino,Casado,Superior,Financiada,0
37,4080.28,32386.36,587,51,2,Feminino,Solteiro,Fundamental,Alugada,1
50,4140.73,12285.98,793,228,4,Feminino,Divorciado,Superior,Propria,1
27,2397.78,12724.32,564,99,0,Feminino,Viúvo,Médio,Propria,1
57,4142.04,13655.27,766,67,4,Feminino,Divorciado,Superior,Financiada,1
49,6929.54,13959.66,694,197,4,Masculino,Solteiro,Superior,Alugada,1
67,7599.97,9529.67,731,237,3,Feminino,Viúvo,Superior,Propria,0
50,6920.61,16002.49,734,66,1,Masculino,Divorciado,Superior,Propria,0
19,1411.62,22529.16,687,2,4,Feminino,Casado,Superior,Propria,1
50,7166.29,17200.03,836,57,2,Masculino,Casado,Médio,Alugada,0
50,1322.96,7221.84,444,119,2,Feminino,Casado,Pós-graduação,Financiada,1
58,6796.23,12589.58,474,194,2,Masculino,Viúvo,Médio,Propria,1
30,4264.43,11139.31,819,99,1,Feminino,Divorciado,Superior,Alugada,0
47,6405.07,15370.58,613,181,1,Masculino,Viúvo,Superior,Financiada,0
50,2335.1,24313.16,428,8,0,Feminino,Casado,Superior,Financiada,1
30,7342.34,13957.82,813,181,1,Feminino,Viúvo,Superior,Alugada,0
69,2070.05,14382.92,309,207,0,Masculino,Divorciado,Pós-graduação,Financiada,1
43,3663.09,27443.51,646,178,2,Masculino,Casado,Médio,Financiada,0
39,3003.81,21133.44,416,15,1,Feminino,Viúvo,Superior,Alugada,0
56,1491.43,19018.57,710,11,3,Feminino,Solteiro,Pós-graduação,Financiada,1
19,5189.06,28706.92,696,101,3,Masculino,Casado,Médio,Alugada,1
55,8612.18,18428.68,310,147,3,Masculino,Solteiro,Superior,Propria,0
56,10333.81,1094.31,697,180,1,Masculino,Casado,Pós-graduação,Alugada,0
43,5194.31,20828.66,392,30,1,Feminino,Divorciado,Médio,Propria,1
63,7233.36,3855.94,401,221,1,Masculino,Viúvo,Médio,Propria,0
67,5464.19,18164.04,397,20,3,Feminino,Solteiro,Médio,Propria,1
32,5997.77,3003.79,581,130,2,Masculino,Solteiro,Pós-graduação,Alugada,0
51,4315.7,11732.01,720,20,4,Masculino,Viúvo,Médio,Alugada,1
59,5390.15,12453.51,663,91,2,Feminino,Divorciado,Médio,Alugada,0
61,6074.96,9609.17,510,27,1,Feminino,Solteiro,Pós-graduação,Propria,0
66,3843.08,12558.04,807,132,4,Masculino,Viúvo,Médio,Financiada,1
57,4845.01,22227.93,375,70,4,Feminino,Solteiro,Pós-graduação,Financiada,1
28,4883.14,10002.33,622,196,2,Feminino,Divorciado,Superior,Alugada,0
20,6652.81,18815.99,751,72,3,Feminino,Solteiro,Pós-graduação,Financiada,0
23,2867.94,8240.45,317,174,0,Masculino,Solteiro,Médio,Propria,1
26,4896.92,13673.5,590,212,3,Feminino,Divorciado,Médio,Propria,1
23,8824.01,17266.87,497,147,3,Feminino,Solteiro,Médio,Financiada,0
26,7328.12,8024.3,461,165,4,Masculino,Viúvo,Fundamental,Financiada,0
56,7698.36,5817.96,716,231,1,Masculino,Divorciado,Fundamental,Propria,1
48,5048.86,18443.15,683,115,1,Feminino,Solteiro,Pós-graduação,Alugada,1
49,5642.0,22861.56,499,164,4,Masculino,Divorciado,Fundamental,Alugada,1
58,7004.47,14446.54,797,57,3,Feminino,Casado,Superior,Financiada,0
67,8120.51,11798.81,342,144,2,Feminino,Viúvo,Superior,Financiada,1
29,1096.79,16089.73,381,41,0,Masculino,Solteiro,Fundamental,Alugada,1
25,2369.12,15388.36,838,219,3,Masculino,Viúvo,Médio,Financiada,0
25,7618.89,16700.32,603,222,3,Feminino,Solteiro,Superior,Financiada,0
67,4446.22,0.0,880,96,0,Feminino,Casado,Superior,Financiada,0
45,3656.56,7516.27,498,159,2,Masculino,Casado,Pós-graduação,Propria,1
37,2491.68,9083.39,705,61,0,Masculino,Viúvo,Superior,Alugada,1
64,3889.97,16056.07,726,95,4,Masculino,Viúvo,Pós-graduação,Financiada,0
24,2195.26,16301.15,760,111,0,Feminino,Divorciado,Médio,Financiada,1
28,9182.19,19453.26,779,119,0,Masculino,Solteiro,Superior,Financiada,0
37,4955.13,16803.07,423,86,3,Feminino,Solteiro,Pós-graduação,Financiada,1
33,4884.1,5894.85,827,148,3,Feminino,Viúvo,Médio,Financiada,0
21,6176.15,25129.03,825,216,1,Masculino,Divorciado,Superior,Financiada,0
23,6924.69,23903.43,338,160,0,Masculino,Casado,Superior,Propria,1
39,6891.78,6192.62,498,194,4,Feminino,Solteiro,Pós-graduação,Propria,0
43,7147.24,17328.94,407,133,1,Masculino,Casado,Fundamental,Propria,0
20,3738.31,10832.03,567,112,0,Feminino,Divorciado,Superior,Propria,1
58,4404.27,15972.05,652,91,3,Masculino,Solteiro,Superior,Financiada,1
59,6538.06,22373.17,610,65,4,Feminino,Divorciado,Superior,Financiada,1
31,3945.22,29910.73,689,31,2,Feminino,Divorciado,Superior,Financiada,1
28,4989.79,20258.94,339,63,1,Feminino,Solteiro,Superior,Propria,1
35,5797.53,17064.54,880,153,3,Feminino,Casado,Superior,Propria,0
29,6570.37,12621.25,451,189,2,Masculino,Casado,Médio,Propria,1
40,1444.64,16274.94,486,4,0,Feminino,Divorciado,Superior,Alugada,1
29,6429.49,24518.4,729,138,4,Feminino,Viúvo,Superior,Financiada,0
30,4532.55,14687.04,756,127,3,Masculino,Divorciado,Médio,Propria,1
42,6414.92,8797.21,526,73,3,Feminino,Casado,Pós-graduação,Propria,1
62,6553.86,3662.17,727,206,4,Masculino,Divorciado,Médio,Financiada,0
68,8215.83,18591.34,503,209,3,Feminino,Divorciado,Superior,Alugada,0
36,7706.91,16731.02,417,176,3,Masculino,Solteiro,Superior,Propria,1
63,7693.14,10478.64,693,205,0,Masculino,Divorciado,Médio,Alugada,0
53,7887.34,22182.1,521,91,1,Feminino,Viúvo,Médio,Propria,0
62,5582.76,12047.56,362,221,2,Feminino,Viúvo,Superior,Propria,1
25,5064.37,14057.49,695,189,4,Masculino,Viúvo,Médio,Financiada,0
46,6745.63,14883.35,304,59,2,Masculino,Viúvo,Médio,Alugada,1
49,6464.16,12543.33,633,204,4,Feminino,Divorciado,Superior,Propria,0
68,4381.87,16651.06,591,211,4,Feminino,Viúvo,Pós-graduação,Financiada,1
61,5809.65,23060.61,807,1,3,Feminino,Viúvo,Pós-graduação,Propria,0
35,4929.81,7002.63,444,88,0,Feminino,Solteiro,Superior,Financiada,0
23,3292.13,18419.64,458,235,4,Masculino,Casado,Médio,Propria,1
35,7580.92,16205.11,310,186,2,Masculino,Solteiro,Médio,Financiada,0
36,5110.4,16076.35,368,106,1,Masculino,Viúvo,Pós-graduação,Propria,1
39,9097.42,21102.91,843,114,2,Masculino,Casado,Pós-graduação,Financiada,0
54,1749.02,15345.08,501,75,0,Feminino,Solteiro,Superior,Financiada,1
49,3886.44,18361.6,565,152,1,Masculino,Divorciado,Pós-graduação,Alugada,0
58,5065.28,20011.05,407,195,3,Feminino,Casado,Pós-graduação,Financiada,1
20,7274.76,11469.44,353,169,2,Feminino,Solteiro,Médio,Alugada,0
45,5798.94,17094.28,637,75,2,Feminino,Solteiro,Médio,Financiada,0
27,5620.95,13244.49,489,198,4,Feminino,Viúvo,Fundamental,Financiada,1
68,2745.47,14071.23,538,182,4,Feminino,Casado,Superior,Financiada,0
52,2686.12,12745.57,642,165,1,Masculino,Viúvo,Médio,Financiada,1
46,5645.01,18297.56,590,231,3,Masculino,Casado,Superior,Alugada,1
32,2271.79,15571.51,622,223,4,Masculino,Viúvo,Fundamental,Financiada,1
50,3936.24,17761.81,620,170,2,Feminino,Casado,Superior,Financiada,1
24,6001.83,14877.38,341,197,1,Masculino,Casado,Médio,Financiada,0
29,3035.35,3771.15,497,180,4,Feminino,Solteiro,Médio,Financiada,0
66,8210.71,15219.58,583,218,4,Masculino,Viúvo,Superior,Financiada,0
47,7447.87,15444.77,481,226,0,Masculino,Casado,Fundamental,Financiada,1
38,1857.16,16698.17,310,127,1,Feminino,Casado,Médio,Propria,1
48,3135.26,10843.9,741,20,1,Feminino,Casado,Pós-graduação,Alugada,1
41,500.0,6631.71,723,147,3,Masculino,Divorciado,Pós-graduação,Alugada,1
37,3434.82,19372.25,799,18,4,Feminino,Casado,Fundamental,Financiada,1
54,6532.78,13084.75,687,160,1,Feminino,Divorciado,Fundamental,Propria,0
21,4172.21,16198.71,875,62,3,Feminino,Casado,Superior,Propria,0
45,5921.59,13029.78,753,195,4,Masculino,Casado,Médio,Alugada,1
61,1955.33,14957.57,894,187,2,Masculino,Solteiro,Pós-graduação,Propria,1
37,6595.95,11855.0,301,18,0,Masculino,Solteiro,Superior,Propria,1
41,3889.78,8223.41,541,112,3,Feminino,Solteiro,Médio,Alugada,0
67,5024.34,18316.12,359,155,0,Feminino,Solteiro,Pós-graduação,Alugada,1
66,4814.25,10778.16,667,21,2,Feminino,Viúvo,Médio,Alugada,0
68,2456.9,16147.66,339,50,1,Feminino,Casado,Médio,Financiada,0
49,2693.83,17873.22,614,87,4,Feminino,Divorciado,Médio,Alugada,0
58,6935.59,10892.31,856,122,1,Masculino,Casado,Médio,Alugada,0
53,5797.98,6572.8,597,237,0,Masculino,Casado,Superior,Propria,0
51,7100.1,31982.6,749,62,1,Masculino,Casado,Superior,Propria,0
53,5649.32,11305.6,694,61,1,Feminino,Solteiro,Médio,Alugada,0
19,5285.98,19363.92,861,221,3,Masculino,Casado,Médio,Alugada,1
32,1547.98,28576.24,387,156,3,Masculino,Casado,Superior,Propria,1
51,4459.27,20529.35,832,73,2,Masculino,Viúvo,Médio,Alugada,0
53,4945.23,12896.9,687,31,3,Feminino,Viúvo,Superior,Financiada,0
23,8906.21,14530.19,680,200,3,Feminino,Divorciado,Pós-graduação,Alugada,0
56,6373.91,9171.75,854,152,3,Masculino,Viúvo,Fundamental,Propria,0
59,8072.12,21171.87,730,143,3,Masculino,Solteiro,Pós-graduação,Financiada,0
68,6195.08,18963.89,834,14,2,Masculino,Viúvo,Médio,Alugada,0
68,3577.39,11399.02,515,186,3,Masculino,Divorciado,Pós-graduação,Propria,1
29,5234.25,7704.78,576,47,3,Feminino,Divorciado,Médio,Propria,0
20,5472.45,5751.36,493,17,0,Masculino,Viúvo,Pós-graduação,Propria,1
62,3121.69,21905.6,478,22,3,Feminino,Casado,Superior,Propria,0
35,4231.23,15842.61,442,54,2,Masculino,Divorciado,Médio,Financiada,1
57,4588.47,16504.89,837,41,2,Feminino,Viúvo,Fundamental,Alugada,1
38,8211.24,9239.36,517,130,1,Feminino,Viúvo,Superior,Alugada,1
32,838.52,4755.48,810,198,3,Feminino,Viúvo,Pós-graduação,Alugada,1
50,7411.64,21738.3,358,102,4,Masculino,Divorciado,Superior,Alugada,1
52,3126.41,15294.27,645,51,1,Feminino,Casado,Médio,Propria,1
43,2255.84,21350.64,856,10,2,Feminino,Solteiro,Médio,Financiada,0
25,7359.88,12298.47,718,54,1,Masculino,Viúvo,Médio,Propria,0
53,6463.8,13342.28,523,87,4,Masculino,Casado,Médio,Financiada,0
65,7509.04,19993.09,649,226,0,Feminino,Solteiro,Superior,Alugada,1
47,6601.4,20126.44,376,113,4,Feminino,Viúvo,Médio,Propria,1
40,9119.69,20582.96,898,24,1,Masculino,Divorciado,Pós-graduação,Propria,0
59,6117.45,12933.59,507,91,3,Masculino,Solteiro,Superior,Alugada,0
61,4687.05,19301.83,458,203,0,Feminino,Casado,Superior,Financiada,1
31,5685.85,22763.7,823,86,4,Masculino,Solteiro,Médio,Financiada,0
31,7486.94,14266.6,524,80,3,Masculino,Casado,Superior,Financiada,1
19,3441.25,11405.58,657,168,4,Feminino,Casado,Superior,Propria,0
54,3696.22,24399.23,683,164,2,Masculino,Casado,Médio,Propria,1
22,4382.08,10418.88,843,209,3,Feminino,Viúvo,Pós-graduação,Propria,1
55,790.83,19406.34,865,182,2,Masculino,Solteiro,Pós-graduação,Financiada,0
62,5276.16,14591.04,803,8,0,Masculino,Divorciado,Médio,Propria,1
58,1227.74,2109.04,749,236,0,Masculino,Viúvo,Médio,Financiada,0
64,5106.12,22900.16,541,98,0,Masculino,Divorciado,Médio,Alugada,1
31,6730.58,0.0,668,35,0,Masculino,Divorciado,Pós-graduação,Propria,0
56,4046.25,1111.1,770,56,2,Masculino,Solteiro,Superior,Propria,0
42,8354.23,18691.31,587,62,2,Feminino,Viúvo,Pós-graduação,Alugada,0
37,2079.0,18689.5,698,81,1,Masculino,Solteiro,Fundamental,Alugada,1
19,7382.52,10536.94,403,19,1,Feminino,Viúvo,Superior,Financiada,0
